OrderID,Date,DayOfWeek,Time,Category,Line item name,Quantity,Price Per Item,Gross Sales,Est. Cost,Est. Profit,OrderType,Payment,Cancelled
RES_ORD_1049.0,28/01/2023,Saturday,19:50,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_1047.0,28/01/2023,Saturday,18:01,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_1051.0,30/01/2023,Monday,17:34,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_1052.0,30/01/2023,Monday,17:48,MAIN COURSES,Jolof with Fish,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_1051.0,30/01/2023,Monday,17:34,EXTRAS,Assorted Meat,4,2,8,2.8,5.2,Delivery,Card,No
RES_ORD_1052.0,30/01/2023,Monday,17:48,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1051.0,30/01/2023,Monday,17:34,EXTRAS,Extra Stew,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_1052.0,30/01/2023,Monday,17:48,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_1051.0,30/01/2023,Monday,17:34,Restaurant DEALS,Packs of Efo,1,32.5,32.5,11.38,21.12,Delivery,Card,No
RES_ORD_1054.0,31/01/2023,Tuesday,17:25,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_1055.0,31/01/2023,Tuesday,19:49,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_1054.0,31/01/2023,Tuesday,17:25,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_1055.0,31/01/2023,Tuesday,19:49,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1054.0,31/01/2023,Tuesday,17:25,EXTRAS,Assorted Meat Stew,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_1055.0,31/01/2023,Tuesday,19:49,EXTRAS,Beef Stew,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_1054.0,31/01/2023,Tuesday,17:25,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_1055.0,31/01/2023,Tuesday,19:49,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1054.0,31/01/2023,Tuesday,17:25,EXTRAS,Moi Moi - Beans Pudding,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1056.0,01/02/2023,Wednesday,17:21,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_1057.0,01/02/2023,Wednesday,20:05,MAIN COURSES,Fried Rice,2,8.25,16.5,5.77,10.73,Collection,Card,No
RES_ORD_1056.0,01/02/2023,Wednesday,17:21,MAIN COURSES,Jolof,2,8.5,17,5.95,11.05,Collection,Card,No
RES_ORD_1057.0,01/02/2023,Wednesday,20:05,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_1056.0,01/02/2023,Wednesday,17:21,EXTRAS,Amala (Dried Yam Flour),1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_1057.0,01/02/2023,Wednesday,20:05,EXTRAS,Assorted Meat Stew,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_1056.0,01/02/2023,Wednesday,17:21,EXTRAS,Beef Stew,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_1057.0,01/02/2023,Wednesday,20:05,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_1056.0,01/02/2023,Wednesday,17:21,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Collection,Card,No
RES_ORD_1057.0,01/02/2023,Wednesday,20:05,SOUPS,Efo Riro,2,9,18,6.3,11.7,Collection,Card,No
RES_ORD_1056.0,01/02/2023,Wednesday,17:21,SOUPS,Egusi (Melon Soup),2,8.5,17,5.95,11.05,Collection,Card,No
RES_ORD_1057.0,01/02/2023,Wednesday,20:05,SOUPS,Okro,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_1059.0,02/02/2023,Thursday,18:57,MAIN COURSES,Jolof with Fish,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_1059.0,02/02/2023,Thursday,18:57,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1059.0,02/02/2023,Thursday,18:57,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_1059.0,02/02/2023,Thursday,18:57,SOUPS,Ogbono,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_1060.0,03/02/2023,Friday,17:42,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_1061.0,03/02/2023,Friday,18:13,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_1060.0,03/02/2023,Friday,17:42,EXTRAS,Assorted Meat,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_1061.0,03/02/2023,Friday,18:13,EXTRAS,Pounded Yam,3,3.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_1060.0,03/02/2023,Friday,17:42,Restaurant DEALS,Packs of Efo,1,32.5,32.5,11.38,21.12,Delivery,Card,No
RES_ORD_1061.0,03/02/2023,Friday,18:13,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_1066.0,04/02/2023,Saturday,18:38,APETISERS,Assorted Meat Pepper Soup,2,7.5,15,5.25,9.75,Delivery,Card,No
RES_ORD_1065.0,04/02/2023,Saturday,17:21,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_1062.0,04/02/2023,Saturday,16:02,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1066.0,04/02/2023,Saturday,18:38,EXTRAS,Boiled Rice,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_1065.0,04/02/2023,Saturday,17:21,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Collection,Card,No
RES_ORD_1062.0,04/02/2023,Saturday,16:02,EXTRAS,Moi Moi - Beans Pudding,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1066.0,04/02/2023,Saturday,18:38,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_1065.0,04/02/2023,Saturday,17:21,SOUPS,Egusi (Melon Soup),3,8,24,8.4,15.6,Collection,Card,No
RES_ORD_1068.0,06/02/2023,Monday,16:48,APETISERS,Patty,13,2,26,9.1,16.9,Delivery,Card,No
RES_ORD_1073.0,06/02/2023,Monday,20:48,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_1072.0,06/02/2023,Monday,19:50,EXTRAS,Assorted Meat,5,2,10,3.5,6.5,Delivery,Card,No
RES_ORD_1070.0,06/02/2023,Monday,19:06,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_1069.0,06/02/2023,Monday,16:51,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_1068.0,06/02/2023,Monday,16:48,EXTRAS,Plain Jolof,3,4.5,13.5,4.72,8.78,Delivery,Card,No
RES_ORD_1073.0,06/02/2023,Monday,20:48,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_1072.0,06/02/2023,Monday,19:50,EXTRAS,Semolina (Maize Flour),1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_1070.0,06/02/2023,Monday,19:06,DRINKS,Malta Guinness,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1069.0,06/02/2023,Monday,16:51,DRINKS,Maltina,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1068.0,06/02/2023,Monday,16:48,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_1073.0,06/02/2023,Monday,20:48,SOUPS,Egusi (Melon Soup),2,7,14,4.9,9.1,Delivery,Card,No
RES_ORD_1072.0,06/02/2023,Monday,19:50,SOUPS,Ogbono,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_1078.0,07/02/2023,Tuesday,20:11,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_1079.0,07/02/2023,Tuesday,20:10,APETISERS,Chin Chin,1,1.5,1.5,0.52,0.98,Delivery,Card,No
RES_ORD_1077.0,07/02/2023,Tuesday,19:13,APETISERS,Plantain Chips,2,1,2,0.7,1.3,Collection,Card,No
RES_ORD_1076.0,07/02/2023,Tuesday,18:42,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_1074.0,07/02/2023,Tuesday,16:33,MAIN COURSES,Jolof with Fish,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_1078.0,07/02/2023,Tuesday,20:11,SPECIAL ORDERS,Beans,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_1079.0,07/02/2023,Tuesday,20:10,EXTRAS,Assorted Meat,5,2,10,3.5,6.5,Delivery,Card,No
RES_ORD_1077.0,07/02/2023,Tuesday,19:13,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_1076.0,07/02/2023,Tuesday,18:42,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_1074.0,07/02/2023,Tuesday,16:33,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_1078.0,07/02/2023,Tuesday,20:11,EXTRAS,Plain Fried Rice,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_1079.0,07/02/2023,Tuesday,20:10,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_1077.0,07/02/2023,Tuesday,19:13,Restaurant DEALS,Jolof Sharing Pack (Plain),1,21.5,21.5,7.52,13.98,Collection,Card,No
RES_ORD_1076.0,07/02/2023,Tuesday,18:42,Restaurant DEALS,Packs of Efo,1,32.5,32.5,11.38,21.12,Delivery,Card,No
RES_ORD_1074.0,07/02/2023,Tuesday,16:33,SOUPS,Efo Riro,2,8.25,16.5,5.77,10.73,Delivery,Card,No
RES_ORD_1078.0,07/02/2023,Tuesday,20:11,SOUPS,Okro,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_1083.0,08/02/2023,Wednesday,20:28,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_1082.0,08/02/2023,Wednesday,19:35,APETISERS,Chin Chin,1,1.5,1.5,0.52,0.98,Delivery,Card,No
RES_ORD_1080.0,08/02/2023,Wednesday,16:46,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_1081.0,08/02/2023,Wednesday,16:06,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_1083.0,08/02/2023,Wednesday,20:28,MAIN COURSES,Jolof with Chicken,2,7,14,4.9,9.1,Collection,Card,No
RES_ORD_1082.0,08/02/2023,Wednesday,19:35,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_1080.0,08/02/2023,Wednesday,16:46,EXTRAS,Pounded Yam,3,3.5,10.5,3.67,6.83,Collection,Card,No
RES_ORD_1081.0,08/02/2023,Wednesday,16:06,SOUPS,Efo Riro,2,7.5,15,5.25,9.75,Collection,Card,No
RES_ORD_1083.0,08/02/2023,Wednesday,20:28,SOUPS,Okro,2,7.75,15.5,5.42,10.08,Collection,Card,No
RES_ORD_1086.0,09/02/2023,Thursday,19:34,APETISERS,Assorted Meat Pepper Soup,2,7.5,15,5.25,9.75,Collection,Card,No
RES_ORD_1085.0,09/02/2023,Thursday,18:40,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Collection,Card,No
RES_ORD_1087.0,09/02/2023,Thursday,19:42,EXTRAS,Plain Fried Rice,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_1086.0,09/02/2023,Thursday,19:34,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_1085.0,09/02/2023,Thursday,18:40,EXTRAS,Stewed Fried Fish,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_1087.0,09/02/2023,Thursday,19:42,SOUPS,Efo Riro,3,8.5,25.5,8.92,16.58,Delivery,Card,No
RES_ORD_1086.0,09/02/2023,Thursday,19:34,SOUPS,Egusi (Melon Soup),3,8.5,25.5,8.92,16.58,Collection,Card,No
RES_ORD_1090.0,10/02/2023,Friday,18:09,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_1090.0,10/02/2023,Friday,18:09,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_1090.0,10/02/2023,Friday,18:09,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1090.0,10/02/2023,Friday,18:09,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1090.0,10/02/2023,Friday,18:09,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_1093.0,11/02/2023,Saturday,16:10,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_1101.0,11/02/2023,Saturday,20:02,APETISERS,Patty,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_1097.0,11/02/2023,Saturday,18:15,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_1098.0,11/02/2023,Saturday,17:38,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_1092.0,11/02/2023,Saturday,16:21,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_1093.0,11/02/2023,Saturday,16:10,MAIN COURSES,Jolof with Curry Goat,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_1101.0,11/02/2023,Saturday,20:02,EXTRAS,Assorted Meat,9,2,18,6.3,11.7,Delivery,Card,No
RES_ORD_1097.0,11/02/2023,Saturday,18:15,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1098.0,11/02/2023,Saturday,17:38,EXTRAS,Extra Stew,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_1092.0,11/02/2023,Saturday,16:21,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_1093.0,11/02/2023,Saturday,16:10,EXTRAS,Moi Moi - Beans Pudding,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_1101.0,11/02/2023,Saturday,20:02,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_1097.0,11/02/2023,Saturday,18:15,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_1098.0,11/02/2023,Saturday,17:38,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_1104.0,13/02/2023,Monday,17:04,APETISERS,Patty,10,2,20,7,13,Delivery,Card,No
RES_ORD_1104.0,13/02/2023,Monday,17:04,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2110.0,14/02/2023,Tuesday,18:50,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2109.0,14/02/2023,Tuesday,18:49,MAIN COURSES,Fried Rice,4,8.62,34.5,12.07,22.43,Collection,Card,No
RES_ORD_2108.0,14/02/2023,Tuesday,17:31,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2106.0,14/02/2023,Tuesday,16:17,MAIN COURSES,Jolof with Curry Goat,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_2112.0,14/02/2023,Tuesday,20:18,MAIN COURSES,Jolof with Fish,1,8.5,8.5,2.97,5.53,Delivery,Card,Yes
RES_ORD_2110.0,14/02/2023,Tuesday,18:50,EXTRAS,Assorted Meat Stew,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2109.0,14/02/2023,Tuesday,18:49,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2108.0,14/02/2023,Tuesday,17:31,EXTRAS,Plain Fried Rice,2,5,10,3.5,6.5,Delivery,Card,No
RES_ORD_2106.0,14/02/2023,Tuesday,16:17,EXTRAS,Plain Jolof,1,4.5,4.5,1.57,2.93,Collection,Card,No
RES_ORD_2112.0,14/02/2023,Tuesday,20:18,EXTRAS,Pounded Yam,5,3.5,17.5,6.12,11.38,Delivery,Card,Yes
RES_ORD_2110.0,14/02/2023,Tuesday,18:50,DRINKS,Bottle Water,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_2109.0,14/02/2023,Tuesday,18:49,Restaurant DEALS,Jolof Sharing Pack (Plain),1,21.5,21.5,7.52,13.98,Collection,Card,No
RES_ORD_2108.0,14/02/2023,Tuesday,17:31,SOUPS,Efo Riro,2,8.25,16.5,5.77,10.73,Delivery,Card,No
RES_ORD_2106.0,14/02/2023,Tuesday,16:17,SOUPS,Egusi (Melon Soup),3,8.5,25.5,8.92,16.58,Collection,Card,No
RES_ORD_2115.0,15/02/2023,Wednesday,16:11,APETISERS,Assorted Meat Pepper Soup,2,7.5,15,5.25,9.75,Delivery,Card,No
RES_ORD_2115.0,15/02/2023,Wednesday,16:11,EXTRAS,Assorted Meat,3,2,6,2.1,3.9,Delivery,Card,No
RES_ORD_2115.0,15/02/2023,Wednesday,16:11,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2118.0,16/02/2023,Thursday,17:00,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2116.0,16/02/2023,Thursday,16:04,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2120.0,16/02/2023,Thursday,19:49,APETISERS,Plantain Chips,2,1,2,0.7,1.3,Delivery,Card,No
RES_ORD_2118.0,16/02/2023,Thursday,17:00,MAIN COURSES,Jolof with Fish,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_2116.0,16/02/2023,Thursday,16:04,EXTRAS,Assorted Meat,4,2,8,2.8,5.2,Delivery,Card,No
RES_ORD_2120.0,16/02/2023,Thursday,19:49,EXTRAS,Beef Stew,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2118.0,16/02/2023,Thursday,17:00,EXTRAS,Boiled Rice,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2116.0,16/02/2023,Thursday,16:04,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2120.0,16/02/2023,Thursday,19:49,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2118.0,16/02/2023,Thursday,17:00,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2116.0,16/02/2023,Thursday,16:04,Restaurant DEALS,Jolof Sharing Pack (Plain),1,21.5,21.5,7.52,13.98,Delivery,Card,No
RES_ORD_2120.0,16/02/2023,Thursday,19:49,SOUPS,Efo Riro,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2123.0,17/02/2023,Friday,18:45,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2122.0,17/02/2023,Friday,18:16,APETISERS,Chicken Suya,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2124.0,17/02/2023,Friday,20:35,EXTRAS,Assorted Meat,6,2,12,4.2,7.8,Delivery,Card,No
RES_ORD_2123.0,17/02/2023,Friday,18:45,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2122.0,17/02/2023,Friday,18:16,EXTRAS,Pounded Yam,3,3.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_2124.0,17/02/2023,Friday,20:35,DRINKS,Malta Guinness,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2123.0,17/02/2023,Friday,18:45,SOUPS,Efo Riro,2,8.25,16.5,5.77,10.73,Delivery,Card,No
RES_ORD_2122.0,17/02/2023,Friday,18:16,SOUPS,Okro,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2131.0,18/02/2023,Saturday,19:40,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_2129.0,18/02/2023,Saturday,18:45,MAIN COURSES,Jolof with Beef,3,7,21,7.35,13.65,Delivery,Card,No
RES_ORD_2128.0,18/02/2023,Saturday,16:22,MAIN COURSES,Jolof with Fish,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_2132.0,18/02/2023,Saturday,20:50,EXTRAS,Assorted Meat,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2131.0,18/02/2023,Saturday,19:40,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_2129.0,18/02/2023,Saturday,18:45,EXTRAS,Gari (Dried Cassava Flour),1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_2128.0,18/02/2023,Saturday,16:22,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Collection,Card,No
RES_ORD_2132.0,18/02/2023,Saturday,20:50,DRINKS,Malta Guinness,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2131.0,18/02/2023,Saturday,19:40,SOUPS,Ogbono,2,7,14,4.9,9.1,Collection,Card,No
RES_ORD_2129.0,18/02/2023,Saturday,18:45,SOUPS,Okro,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_2136.0,20/02/2023,Monday,19:43,EXTRAS,Gari (Dried Cassava Flour),1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_2135.0,20/02/2023,Monday,18:22,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_2136.0,20/02/2023,Monday,19:43,SOUPS,Efo Riro,2,9,18,6.3,11.7,Collection,Card,No
RES_ORD_2135.0,20/02/2023,Monday,18:22,SOUPS,Ogbono,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2138.0,21/02/2023,Tuesday,16:15,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_2141.0,21/02/2023,Tuesday,18:15,MAIN COURSES,Jolof with Fish,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_2140.0,21/02/2023,Tuesday,18:02,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2138.0,21/02/2023,Tuesday,16:15,EXTRAS,Plain Fried Rice,1,5,5,1.75,3.25,Collection,Card,No
RES_ORD_2141.0,21/02/2023,Tuesday,18:15,EXTRAS,Plain Jolof,3,4.5,13.5,4.72,8.78,Delivery,Card,No
RES_ORD_2140.0,21/02/2023,Tuesday,18:02,DRINKS,Malta Guinness,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2138.0,21/02/2023,Tuesday,16:15,DRINKS,Maltina,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_2141.0,21/02/2023,Tuesday,18:15,SOUPS,Efo Riro,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_2140.0,21/02/2023,Tuesday,18:02,SOUPS,Egusi (Melon Soup),2,7.75,15.5,5.42,10.08,Delivery,Card,No
RES_ORD_2142.0,22/02/2023,Wednesday,17:44,APETISERS,Patty,9,2,18,6.3,11.7,Delivery,Card,No
RES_ORD_2142.0,22/02/2023,Wednesday,17:44,EXTRAS,Fried Plantain - Dodo,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2144.0,23/02/2023,Thursday,18:43,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2143.0,23/02/2023,Thursday,16:47,APETISERS,Patty,2,2,4,1.4,2.6,Collection,Card,No
RES_ORD_2144.0,23/02/2023,Thursday,18:43,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2143.0,23/02/2023,Thursday,16:47,DRINKS,African Fanta,1,3,3,1.05,1.95,Collection,Card,No
RES_ORD_2144.0,23/02/2023,Thursday,18:43,SOUPS,Efo Riro,2,7.5,15,5.25,9.75,Delivery,Card,No
RES_ORD_2145.0,24/02/2023,Friday,19:31,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2145.0,24/02/2023,Friday,19:31,EXTRAS,Assorted Meat,2,2,4,1.4,2.6,Delivery,Card,No
RES_ORD_2145.0,24/02/2023,Friday,19:31,EXTRAS,Ayamase Sauce,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2145.0,24/02/2023,Friday,19:31,EXTRAS,Fried Fish,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_2145.0,24/02/2023,Friday,19:31,EXTRAS,Fried Plantain - Dodo,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2149.0,25/02/2023,Saturday,17:27,APETISERS,Assorted Meat Pepper Soup,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_2147.0,25/02/2023,Saturday,16:34,APETISERS,Beef Suya,1,6.5,6.5,2.27,4.23,Delivery,Card,No
RES_ORD_2149.0,25/02/2023,Saturday,17:27,APETISERS,Chin Chin,1,1.5,1.5,0.52,0.98,Delivery,Card,No
RES_ORD_2147.0,25/02/2023,Saturday,16:34,MAIN COURSES,Jolof with Beef,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2149.0,25/02/2023,Saturday,17:27,MAIN COURSES,Jolof with Chicken,1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2147.0,25/02/2023,Saturday,16:34,EXTRAS,Fried Fish,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_2149.0,25/02/2023,Saturday,17:27,DRINKS,Maltina,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_2147.0,25/02/2023,Saturday,16:34,SOUPS,Egusi (Melon Soup),1,7,7,2.45,4.55,Delivery,Card,No
RES_ORD_2152.0,27/02/2023,Monday,16:41,APETISERS,Patty,9,2,18,6.3,11.7,Delivery,Card,No
RES_ORD_2157.0,27/02/2023,Monday,20:33,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_2155.0,27/02/2023,Monday,19:59,MAIN COURSES,Fried Rice,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_2154.0,27/02/2023,Monday,18:33,MAIN COURSES,Jolof,1,8.5,8.5,2.97,5.53,Delivery,Card,No
