Order Date,Product,Category,Region,Quantity,Unit Price,Revenue,Cost
2024-02-06,USB-C Hub,Electronics,West,2,77.15,154.3,86.15
2024-02-06,Desk Lamp,Furniture,West,6,138.87,833.22,546.58
2024-02-06,Coffee Mug,Home & Kitchen,North,3,10.66,31.98,18.28
2024-02-06,Office Chair,Furniture,West,5,307.22,1536.1,861.51
2024-02-06,Coffee Mug,Home & Kitchen,North,4,13.46,53.84,30.75
2024-02-06,Sticky Notes,Stationery,North,5,2.4,12.0,7.09
2024-02-06,Sticky Notes,Stationery,South,2,3.82,7.64,5.09
2024-02-06,Office Chair,Furniture,South,4,167.95,671.8,414.14
2024-02-06,Standing Desk,Furniture,North,1,117.35,117.35,60.83
2024-02-06,Desk Lamp,Furniture,North,1,74.68,74.68,48.16
2024-02-06,Ballpoint Pens (Pack),Stationery,North,7,4.79,33.53,18.64
2024-02-06,USB-C Hub,Electronics,North,4,82.96,331.84,171.74
2024-02-07,Notebook Set,Stationery,South,7,8.84,61.88,40.87
2024-02-07,Wireless Mouse,Electronics,West,6,65.37,392.22,221.34
2024-02-07,Standing Desk,Furniture,South,1,123.52,123.52,63.21
2024-02-07,Ballpoint Pens (Pack),Stationery,Central,6,14.66,87.96,55.54
2024-02-07,Standing Desk,Furniture,Central,1,334.86,334.86,193.44
2024-02-07,USB-C Hub,Electronics,South,4,77.21,308.84,156.16
2024-02-07,Desk Lamp,Furniture,Central,3,114.59,343.77,205.73
2024-02-07,Standing Desk,Furniture,South,8,76.29,610.32,363.51
2024-02-07,Desk Lamp,Furniture,Central,4,158.82,635.28,427.95
2024-02-07,Wireless Mouse,Electronics,North,3,76.59,229.77,154.44
2024-02-07,Mechanical Keyboard,Electronics,East,7,76.53,535.71,346.32
2024-02-07,Notebook Set,Stationery,West,6,11.02,66.12,43.47
2024-02-07,Office Chair,Furniture,Central,3,272.86,818.58,409.58
2024-02-07,Coffee Mug,Home & Kitchen,West,1,21.45,21.45,13.47
2024-02-07,Mechanical Keyboard,Electronics,West,3,49.77,149.31,93.65
2024-02-08,Mechanical Keyboard,Electronics,East,8,16.2,129.6,85.2
2024-02-08,Wireless Mouse,Electronics,North,7,61.01,427.07,288.85
2024-02-08,Desk Lamp,Furniture,Central,7,199.05,1393.35,888.17
2024-02-08,USB-C Hub,Electronics,West,2,98.92,197.84,103.06
2024-02-08,Desk Lamp,Furniture,South,7,81.75,572.25,324.8
2024-02-08,Coffee Mug,Home & Kitchen,West,1,17.55,17.55,8.96
2024-02-08,Desk Lamp,Furniture,South,4,220.69,882.76,558.01
2024-02-08,Standing Desk,Furniture,South,2,225.81,451.62,258.4
2024-02-08,Notebook Set,Stationery,North,5,8.24,41.2,22.31
2024-02-08,Water Bottle,Home & Kitchen,East,2,18.36,36.72,24.93
2024-02-08,Standing Desk,Furniture,North,7,316.79,2217.53,1225.54
2024-02-08,Ballpoint Pens (Pack),Stationery,East,4,3.96,15.84,8.23
2024-02-09,Water Bottle,Home & Kitchen,East,7,26.5,185.5,123.11
2024-02-09,Notebook Set,Stationery,Central,8,5.89,47.12,31.61
2024-02-09,Wireless Mouse,Electronics,Central,3,27.63,82.89,57.56
2024-02-09,Office Chair,Furniture,South,1,346.6,346.6,216.78
2024-02-09,Coffee Mug,Home & Kitchen,East,6,16.54,99.24,57.51
2024-02-09,Desk Lamp,Furniture,East,8,63.59,508.72,333.89
2024-02-09,Mechanical Keyboard,Electronics,West,3,30.56,91.68,62.8
2024-02-09,Coffee Mug,Home & Kitchen,North,5,13.81,69.05,43.57
2024-02-09,Coffee Mug,Home & Kitchen,Central,8,21.39,171.12,109.3
2024-02-09,Wireless Mouse,Electronics,West,6,87.5,525.0,301.61
2024-02-10,Desk Lamp,Furniture,East,5,202.57,1012.85,682.44
2024-02-10,USB-C Hub,Electronics,East,8,96.27,770.16,398.83
2024-02-10,Ballpoint Pens (Pack),Stationery,South,7,13.27,92.89,56.02
2024-02-10,USB-C Hub,Electronics,North,5,89.5,447.5,274.65
2024-02-10,USB-C Hub,Electronics,South,4,102.88,411.52,263.75
2024-02-10,Standing Desk,Furniture,East,8,244.27,1954.16,1122.65
2024-02-10,Coffee Mug,Home & Kitchen,West,3,15.57,46.71,31.18
2024-02-10,Standing Desk,Furniture,North,5,74.4,372.0,201.95
2024-02-10,Office Chair,Furniture,South,4,178.76,715.04,467.29
2024-02-10,Wireless Mouse,Electronics,West,3,82.97,248.91,164.53
2024-02-10,Standing Desk,Furniture,East,7,306.96,2148.72,1204.21
2024-02-10,Sticky Notes,Stationery,Central,7,14.99,104.93,70.08
2024-02-11,Sticky Notes,Stationery,Central,5,2.83,14.15,8.89
2024-02-11,Standing Desk,Furniture,East,5,210.02,1050.1,705.1
2024-02-11,Coffee Mug,Home & Kitchen,West,6,29.94,179.64,99.14
2024-02-11,Notebook Set,Stationery,West,7,14.93,104.51,59.43
2024-02-11,Office Chair,Furniture,Central,8,254.84,2038.72,1362.13
2024-02-11,Sticky Notes,Stationery,South,5,5.36,26.8,17.49
2024-02-11,USB-C Hub,Electronics,East,2,38.34,76.68,51.94
2024-02-12,Desk Lamp,Furniture,East,5,94.16,470.8,290.04
2024-02-12,Coffee Mug,Home & Kitchen,North,8,16.4,131.2,73.43
2024-02-12,Wireless Mouse,Electronics,South,3,119.2,357.6,249.37
2024-02-12,USB-C Hub,Electronics,East,3,96.79,290.37,182.03
2024-02-12,Wireless Mouse,Electronics,West,5,36.99,184.95,121.52
2024-02-12,Mechanical Keyboard,Electronics,South,7,81.52,570.64,289.63
2024-02-12,Office Chair,Furniture,East,1,279.49,279.49,139.98
2024-02-12,Office Chair,Furniture,South,6,89.79,538.74,276.4
2024-02-12,Wireless Mouse,Electronics,East,5,62.87,314.35,200.35
2024-02-13,USB-C Hub,Electronics,East,8,52.72,421.76,244.91
2024-02-13,Office Chair,Furniture,South,3,66.35,199.05,127.83
2024-02-13,Wireless Mouse,Electronics,West,5,95.98,479.9,250.33
2024-02-13,Wireless Mouse,Electronics,North,2,58.76,117.52,62.36
2024-02-13,Water Bottle,Home & Kitchen,North,5,21.7,108.5,69.46
2024-02-13,Notebook Set,Stationery,North,2,8.47,16.94,11.11
2024-02-13,Sticky Notes,Stationery,South,6,2.51,15.06,8.16
2024-02-13,Ballpoint Pens (Pack),Stationery,East,4,13.79,55.16,34.96
2024-02-13,USB-C Hub,Electronics,North,2,90.97,181.94,126.95
2024-02-13,Standing Desk,Furniture,East,8,295.82,2366.56,1353.77
2024-02-14,Water Bottle,Home & Kitchen,East,7,9.01,63.07,42.28
2024-02-14,Water Bottle,Home & Kitchen,South,6,27.33,163.98,85.04
2024-02-14,Desk Lamp,Furniture,South,2,339.07,678.14,454.44
2024-02-14,Notebook Set,Stationery,South,2,14.76,29.52,15.37
2024-02-14,Coffee Mug,Home & Kitchen,West,8,8.63,69.04,43.97
2024-02-14,USB-C Hub,Electronics,West,8,26.86,214.88,120.94
2024-02-14,Water Bottle,Home & Kitchen,Central,4,19.51,78.04,49.95
2024-02-14,Mechanical Keyboard,Electronics,West,4,65.6,262.4,174.57
2024-02-14,Coffee Mug,Home & Kitchen,North,1,26.74,26.74,18.02
2024-02-14,Mechanical Keyboard,Electronics,West,6,40.29,241.74,151.97
2024-02-14,Notebook Set,Stationery,South,2,7.83,15.66,9.23
2024-02-14,Mechanical Keyboard,Electronics,West,1,25.78,25.78,13.36
2024-02-14,Coffee Mug,Home & Kitchen,Central,5,18.04,90.2,51.25
2024-02-14,Wireless Mouse,Electronics,South,8,49.86,398.88,228.42
2024-02-14,Ballpoint Pens (Pack),Stationery,North,2,6.44,12.88,8.92
2024-02-14,Standing Desk,Furniture,Central,6,73.28,439.68,282.88
2024-02-14,Notebook Set,Stationery,North,5,14.09,70.45,41.66
2024-02-14,Office Chair,Furniture,East,2,73.49,146.98,77.11
2024-02-15,Ballpoint Pens (Pack),Stationery,West,3,11.57,34.71,20.36
2024-02-15,Coffee Mug,Home & Kitchen,West,3,10.28,30.84,19.48
2024-02-15,Coffee Mug,Home & Kitchen,East,7,13.46,94.22,54.61
2024-02-15,Desk Lamp,Furniture,East,8,100.07,800.56,482.3
2024-02-15,Sticky Notes,Stationery,East,4,5.78,23.12,14.67
2024-02-15,Water Bottle,Home & Kitchen,South,6,20.82,124.92,86.01
2024-02-15,Notebook Set,Stationery,Central,5,2.17,10.85,6.25
2024-02-15,Wireless Mouse,Electronics,North,4,43.03,172.12,91.1
2024-02-15,Wireless Mouse,Electronics,East,4,94.13,376.52,253.63
2024-02-15,Sticky Notes,Stationery,South,7,12.38,86.66,54.85
2024-02-15,Notebook Set,Stationery,West,7,6.06,42.42,21.32
2024-02-15,Standing Desk,Furniture,South,8,324.33,2594.64,1689.17
2024-02-15,Sticky Notes,Stationery,Central,4,5.82,23.28,14.82
2024-02-16,USB-C Hub,Electronics,South,2,54.61,109.22,67.37
2024-02-16,Standing Desk,Furniture,North,6,331.87,1991.22,1233.31
2024-02-16,Water Bottle,Home & Kitchen,Central,5,25.25,126.25,71.15
2024-02-16,Office Chair,Furniture,South,2,106.22,212.44,121.07
2024-02-16,Office Chair,Furniture,East,6,123.35,740.1,517.57
2024-02-16,Water Bottle,Home & Kitchen,North,2,21.5,43.0,26.84
2024-02-16,Wireless Mouse,Electronics,East,7,111.17,778.19,433.11
2024-02-16,Sticky Notes,Stationery,East,8,10.47,83.76,43.26
2024-02-16,Mechanical Keyboard,Electronics,South,1,80.83,80.83,51.5
2024-02-16,Mechanical Keyboard,Electronics,South,7,82.89,580.23,343.41
2024-02-16,Desk Lamp,Furniture,North,2,111.62,223.24,148.3
2024-02-16,Standing Desk,Furniture,West,7,177.29,1241.03,649.88
2024-02-16,Wireless Mouse,Electronics,Central,2,94.38,188.76,129.42
2024-02-16,Mechanical Keyboard,Electronics,East,5,78.69,393.45,261.42
2024-02-16,Wireless Mouse,Electronics,West,3,71.01,213.03,129.77
2024-02-17,Water Bottle,Home & Kitchen,South,5,24.05,120.25,69.1
2024-02-17,Wireless Mouse,Electronics,Central,3,27.94,83.82,57.79
2024-02-17,Standing Desk,Furniture,South,6,322.63,1935.78,1039.12
2024-02-17,Coffee Mug,Home & Kitchen,East,4,9.2,36.8,23.93
2024-02-17,Sticky Notes,Stationery,West,2,3.28,6.56,3.92
2024-02-17,Desk Lamp,Furniture,East,3,128.01,384.03,206.88
2024-02-17,Ballpoint Pens (Pack),Stationery,West,6,9.59,57.54,32.96
2024-02-17,Desk Lamp,Furniture,West,3,131.39,394.17,231.47
2024-02-17,Desk Lamp,Furniture,South,6,194.23,1165.38,711.27
2024-02-17,USB-C Hub,Electronics,Central,2,103.39,206.78,114.28
2024-02-17,Water Bottle,Home & Kitchen,North,2,25.88,51.76,31.87
2024-02-17,Coffee Mug,Home & Kitchen,South,1,18.39,18.39,12.05
2024-02-18,Desk Lamp,Furniture,West,4,230.98,923.92,554.56
2024-02-18,Mechanical Keyboard,Electronics,West,6,67.73,406.38,253.1
2024-02-18,USB-C Hub,Electronics,Central,3,61.85,185.55,128.69
2024-02-18,Ballpoint Pens (Pack),Stationery,East,1,2.82,2.82,1.43
2024-02-18,Office Chair,Furniture,Central,6,326.19,1957.14,1232.42
2024-02-18,Mechanical Keyboard,Electronics,Central,5,102.66,513.3,323.76
2024-02-18,Desk Lamp,Furniture,Central,2,169.14,338.28,193.02
2024-02-19,Desk Lamp,Furniture,West,8,61.91,495.28,270.42
2024-02-19,Sticky Notes,Stationery,East,4,9.83,39.32,24.86
2024-02-19,Notebook Set,Stationery,East,2,4.74,9.48,6.32
2024-02-19,Wireless Mouse,Electronics,South,1,28.43,28.43,19.28
2024-02-19,USB-C Hub,Electronics,North,3,42.12,126.36,77.42
2024-02-19,Wireless Mouse,Electronics,East,2,37.74,75.48,41.05
2024-02-19,Notebook Set,Stationery,Central,3,4.36,13.08,7.23
2024-02-19,Water Bottle,Home & Kitchen,East,8,10.91,87.28,43.93
2024-02-19,Sticky Notes,Stationery,Central,7,4.31,30.17,18.7
2024-02-20,Sticky Notes,Stationery,Central,2,13.73,27.46,13.74
2024-02-20,Water Bottle,Home & Kitchen,West,7,13.05,91.35,60.33
2024-02-20,Notebook Set,Stationery,East,2,11.96,23.92,12.36
2024-02-20,Coffee Mug,Home & Kitchen,Central,7,8.16,57.12,34.53
2024-02-20,Sticky Notes,Stationery,North,7,6.11,42.77,22.71
2024-02-20,Water Bottle,Home & Kitchen,Central,5,21.46,107.3,74.93
2024-02-20,Notebook Set,Stationery,South,7,4.32,30.24,18.05
2024-02-20,Standing Desk,Furniture,Central,6,175.46,1052.76,551.45
2024-02-20,Office Chair,Furniture,West,3,207.42,622.26,387.55
2024-02-20,Water Bottle,Home & Kitchen,North,3,26.11,78.33,46.55
2024-02-20,Coffee Mug,Home & Kitchen,West,2,8.83,17.66,10.19
2024-02-21,Notebook Set,Stationery,Central,5,14.29,71.45,44.87
2024-02-21,Ballpoint Pens (Pack),Stationery,North,4,8.74,34.96,22.96
2024-02-21,Sticky Notes,Stationery,Central,4,6.68,26.72,18.57
2024-02-21,Mechanical Keyboard,Electronics,East,7,52.08,364.56,236.01
2024-02-21,Mechanical Keyboard,Electronics,North,5,91.24,456.2,302.51
2024-02-21,Office Chair,Furniture,Central,4,177.15,708.6,426.04
2024-02-21,Sticky Notes,Stationery,North,5,8.67,43.35,26.34
2024-02-22,Coffee Mug,Home & Kitchen,East,8,24.66,197.28,136.57
2024-02-22,Ballpoint Pens (Pack),Stationery,West,1,6.97,6.97,3.79
2024-02-22,Office Chair,Furniture,East,7,209.79,1468.53,807.18
2024-02-22,Mechanical Keyboard,Electronics,West,6,22.98,137.88,93.6
2024-02-22,Standing Desk,Furniture,South,4,117.9,471.6,255.3
2024-02-22,Office Chair,Furniture,South,6,90.94,545.64,345.22
2024-02-22,Coffee Mug,Home & Kitchen,North,1,27.76,27.76,18.77
2024-02-22,Coffee Mug,Home & Kitchen,East,8,16.75,134.0,87.1
2024-02-22,USB-C Hub,Electronics,North,7,65.22,456.54,290.94
2024-02-22,USB-C Hub,Electronics,West,2,88.32,176.64,95.77
2024-02-22,Coffee Mug,Home & Kitchen,North,6,13.78,82.68,45.79
2024-02-22,Coffee Mug,Home & Kitchen,East,6,24.55,147.3,84.41
2024-02-22,Notebook Set,Stationery,East,8,9.49,75.92,39.48
2024-02-22,Standing Desk,Furniture,South,7,116.86,818.02,486.39
2024-02-22,Wireless Mouse,Electronics,South,7,67.46,472.22,304.16
2024-02-22,Ballpoint Pens (Pack),Stationery,East,5,7.18,35.9,18.38
2024-02-22,Standing Desk,Furniture,West,2,157.05,314.1,215.59
2024-02-22,Standing Desk,Furniture,East,1,161.82,161.82,99.58
2024-02-22,Water Bottle,Home & Kitchen,Central,3,19.23,57.69,37.78
2024-02-23,Ballpoint Pens (Pack),Stationery,North,7,14.44,101.08,63.49
2024-02-23,Desk Lamp,Furniture,West,7,80.69,564.83,318.21
2024-02-23,Standing Desk,Furniture,East,7,189.02,1323.14,816.89
2024-02-23,Ballpoint Pens (Pack),Stationery,West,3,11.46,34.38,23.66
2024-02-23,Mechanical Keyboard,Electronics,South,3,56.69,170.07,86.87
2024-02-23,Notebook Set,Stationery,Central,2,3.1,6.2,3.58
2024-02-23,Office Chair,Furniture,South,5,96.66,483.3,245.05
2024-02-23,Desk Lamp,Furniture,East,8,312.56,2500.48,1317.81
2024-02-23,Sticky Notes,Stationery,South,8,9.33,74.64,46.87
2024-02-23,Standing Desk,Furniture,East,8,293.37,2346.96,1295.43
2024-02-23,Standing Desk,Furniture,North,1,279.91,279.91,169.91
2024-02-23,Ballpoint Pens (Pack),Stationery,West,5,5.81,29.05,14.57
2024-02-24,Desk Lamp,Furniture,South,7,186.76,1307.32,822.56
2024-02-24,Notebook Set,Stationery,South,5,8.72,43.6,27.15
2024-02-24,Water Bottle,Home & Kitchen,East,5,12.14,60.7,31.18
2024-02-24,USB-C Hub,Electronics,East,2,81.87,163.74,88.02
2024-02-24,Wireless Mouse,Electronics,South,1,116.82,116.82,61.33
2024-02-24,Ballpoint Pens (Pack),Stationery,North,4,4.82,19.28,12.67
2024-02-24,Ballpoint Pens (Pack),Stationery,East,8,3.04,24.32,12.87
2024-02-24,Standing Desk,Furniture,West,2,112.67,225.34,129.87
2024-02-24,Wireless Mouse,Electronics,North,4,55.4,221.6,119.63
2024-02-24,Mechanical Keyboard,Electronics,Central,4,64.65,258.6,161.84
2024-02-24,Wireless Mouse,Electronics,Central,2,41.6,83.2,55.97
2024-02-24,Office Chair,Furniture,North,4,154.11,616.44,322.97
2024-02-24,Office Chair,Furniture,North,1,260.32,260.32,170.29
2024-02-24,Office Chair,Furniture,South,8,239.41,1915.28,1197.1
2024-02-24,Wireless Mouse,Electronics,East,3,88.64,265.92,185.17
2024-02-25,Water Bottle,Home & Kitchen,East,8,23.94,191.52,105.36
2024-02-25,Wireless Mouse,Electronics,West,8,73.7,589.6,358.9
2024-02-25,Desk Lamp,Furniture,West,5,233.62,1168.1,708.13
2024-02-25,Ballpoint Pens (Pack),Stationery,East,5,12.09,60.45,39.09
2024-02-25,Wireless Mouse,Electronics,Central,6,96.48,578.88,351.84
2024-02-25,Notebook Set,Stationery,South,8,5.68,45.44,25.65
2024-02-25,Mechanical Keyboard,Electronics,Central,2,19.6,39.2,20.44
2024-02-25,Office Chair,Furniture,North,1,302.53,302.53,193.7
2024-02-26,Standing Desk,Furniture,North,6,268.18,1609.08,1015.57
2024-02-26,Mechanical Keyboard,Electronics,West,1,52.9,52.9,34.85
2024-02-26,Wireless Mouse,Electronics,Central,5,70.55,352.75,191.61
2024-02-26,Sticky Notes,Stationery,North,2,4.46,8.92,4.9
2024-02-26,Water Bottle,Home & Kitchen,South,7,22.84,159.88,102.4
2024-02-26,Notebook Set,Stationery,North,3,8.56,25.68,15.58
2024-02-26,Coffee Mug,Home & Kitchen,West,6,26.59,159.54,92.93
2024-02-26,Water Bottle,Home & Kitchen,West,6,24.85,149.1,102.17
2024-02-26,Standing Desk,Furniture,East,8,175.16,1401.28,867.61
2024-02-26,Sticky Notes,Stationery,South,5,4.79,23.95,15.67
2024-02-27,Standing Desk,Furniture,Central,3,193.51,580.53,393.56
2024-02-27,Office Chair,Furniture,South,5,86.65,433.25,280.25
2024-02-27,Desk Lamp,Furniture,West,3,320.72,962.16,499.43
2024-02-27,Water Bottle,Home & Kitchen,East,1,9.23,9.23,6.04
2024-02-27,Desk Lamp,Furniture,West,7,94.96,664.72,445.29
2024-02-27,Wireless Mouse,Electronics,West,1,47.0,47.0,28.22
2024-02-27,Office Chair,Furniture,South,1,349.24,349.24,214.8
2024-02-27,Mechanical Keyboard,Electronics,South,7,45.43,318.01,195.35
2024-02-27,Wireless Mouse,Electronics,Central,7,42.57,297.99,194.41
2024-02-27,Ballpoint Pens (Pack),Stationery,Central,4,4.55,18.2,11.78
2024-02-27,Office Chair,Furniture,South,2,184.72,369.44,193.03
2024-02-27,Notebook Set,Stationery,West,6,9.72,58.32,32.72
2024-02-27,Desk Lamp,Furniture,Central,8,187.73,1501.84,956.78
2024-02-28,USB-C Hub,Electronics,North,2,92.66,185.32,123.51
2024-02-28,Standing Desk,Furniture,North,6,92.27,553.62,299.95
2024-02-28,Sticky Notes,Stationery,South,4,9.13,36.52,25.51
2024-02-28,Water Bottle,Home & Kitchen,North,7,11.75,82.25,45.8
2024-02-29,Coffee Mug,Home & Kitchen,East,1,22.53,22.53,14.25
2024-02-29,Water Bottle,Home & Kitchen,East,2,13.09,26.18,15.08
2024-02-29,Mechanical Keyboard,Electronics,East,8,106.01,848.08,501.72
2024-02-29,Wireless Mouse,Electronics,North,4,111.84,447.36,225.32
2024-02-29,Water Bottle,Home & Kitchen,East,6,19.03,114.18,75.63
2024-02-29,Water Bottle,Home & Kitchen,East,7,20.21,141.47,78.66
2024-02-29,USB-C Hub,Electronics,East,7,83.98,587.86,365.94
2024-02-29,Water Bottle,Home & Kitchen,South,7,28.01,196.07,110.95
2024-02-29,Sticky Notes,Stationery,South,4,10.89,43.56,22.98
2024-02-29,Sticky Notes,Stationery,South,7,3.89,27.23,18.61
2024-02-29,Desk Lamp,Furniture,North,2,303.46,606.92,342.14
2024-02-29,Notebook Set,Stationery,West,5,13.62,68.1,37.78
2024-02-29,Office Chair,Furniture,North,3,281.11,843.33,517.31
2024-02-29,Office Chair,Furniture,Central,4,67.56,270.24,142.37
2024-02-29,Coffee Mug,Home & Kitchen,West,6,11.6,69.6,37.95
2024-02-29,Notebook Set,Stationery,North,5,10.73,53.65,29.02
2024-02-29,USB-C Hub,Electronics,West,8,87.23,697.84,457.25
2024-02-29,Coffee Mug,Home & Kitchen,West,6,19.8,118.8,74.64
2024-03-01,Wireless Mouse,Electronics,Central,2,62.42,124.84,75.37
2024-03-01,Notebook Set,Stationery,North,7,2.64,18.48,10.71
2024-03-01,Standing Desk,Furniture,East,8,145.38,1163.04,791.72
2024-03-01,Ballpoint Pens (Pack),Stationery,West,2,12.12,24.24,15.49
2024-03-01,USB-C Hub,Electronics,West,7,48.96,342.72,232.76
2024-03-01,Ballpoint Pens (Pack),Stationery,North,5,11.25,56.25,36.37
2024-03-01,Mechanical Keyboard,Electronics,North,8,81.58,652.64,453.61
2024-03-01,Coffee Mug,Home & Kitchen,South,7,15.37,107.59,72.54
2024-03-02,USB-C Hub,Electronics,South,3,33.78,101.34,66.25
2024-03-02,Ballpoint Pens (Pack),Stationery,East,3,4.64,13.92,7.66
2024-03-02,Ballpoint Pens (Pack),Stationery,West,8,13.48,107.84,66.62
2024-03-02,Ballpoint Pens (Pack),Stationery,West,7,2.09,14.63,8.13
2024-03-02,Water Bottle,Home & Kitchen,Central,4,8.81,35.24,23.64
2024-03-02,Water Bottle,Home & Kitchen,Central,5,29.86,149.3,79.47
2024-03-02,Standing Desk,Furniture,Central,3,277.31,831.93,543.83
2024-03-02,Desk Lamp,Furniture,East,7,279.95,1959.65,1164.35
2024-03-02,Mechanical Keyboard,Electronics,East,6,70.34,422.04,220.25
2024-03-02,Water Bottle,Home & Kitchen,Central,2,29.7,59.4,33.11
2024-03-03,Coffee Mug,Home & Kitchen,East,5,10.85,54.25,33.23
2024-03-03,Sticky Notes,Stationery,West,8,5.03,40.24,21.68
2024-03-03,Mechanical Keyboard,Electronics,North,8,80.67,645.36,451.62
2024-03-03,Notebook Set,Stationery,North,6,4.76,28.56,18.22
2024-03-03,Standing Desk,Furniture,North,5,219.5,1097.5,621.91
2024-03-03,Notebook Set,Stationery,Central,1,12.84,12.84,7.65
2024-03-04,Ballpoint Pens (Pack),Stationery,North,3,13.6,40.8,23.13
2024-03-04,Notebook Set,Stationery,North,5,9.22,46.1,28.37
2024-03-04,Desk Lamp,Furniture,East,2,141.33,282.66,176.75
2024-03-04,USB-C Hub,Electronics,Central,7,34.67,242.69,162.98
2024-03-04,Wireless Mouse,Electronics,East,7,24.11,168.77,94.6
2024-03-04,Sticky Notes,Stationery,East,3,12.11,36.33,21.39
2024-03-04,Wireless Mouse,Electronics,West,3,34.97,104.91,68.73
2024-03-04,USB-C Hub,Electronics,North,3,36.54,109.62,57.35
2024-03-04,Standing Desk,Furniture,North,2,317.86,635.72,412.65
2024-03-04,Wireless Mouse,Electronics,Central,5,82.08,410.4,248.89
2024-03-04,Ballpoint Pens (Pack),Stationery,North,5,2.2,11.0,6.63
2024-03-05,Office Chair,Furniture,Central,6,138.61,831.66,511.32
2024-03-05,USB-C Hub,Electronics,North,5,79.39,396.95,235.85
2024-03-05,Water Bottle,Home & Kitchen,North,2,23.5,47.0,31.88
2024-03-05,Water Bottle,Home & Kitchen,West,6,22.76,136.56,82.85
2024-03-05,Ballpoint Pens (Pack),Stationery,Central,3,11.08,33.24,18.68
2024-03-05,Water Bottle,Home & Kitchen,West,8,21.57,172.56,117.78
2024-03-05,Notebook Set,Stationery,South,6,7.89,47.34,28.17
2024-03-05,Desk Lamp,Furniture,West,8,141.85,1134.8,682.68
2024-03-05,Notebook Set,Stationery,North,6,5.93,35.58,21.99
2024-03-05,Office Chair,Furniture,Central,4,342.43,1369.72,907.83
2024-03-05,Coffee Mug,Home & Kitchen,West,7,11.81,82.67,52.41
2024-03-05,Coffee Mug,Home & Kitchen,West,2,26.08,52.16,27.92
2024-03-05,Notebook Set,Stationery,North,2,12.66,25.32,15.93
2024-03-06,Wireless Mouse,Electronics,North,4,100.79,403.16,201.59
2024-03-06,USB-C Hub,Electronics,South,8,70.78,566.24,360.3
2024-03-06,Desk Lamp,Furniture,East,5,331.64,1658.2,1157.52
2024-03-06,Coffee Mug,Home & Kitchen,North,7,27.82,194.74,135.07
2024-03-06,Wireless Mouse,Electronics,Central,6,26.52,159.12,98.34
2024-03-06,Water Bottle,Home & Kitchen,East,7,11.82,82.74,43.67
2024-03-06,Sticky Notes,Stationery,West,6,14.97,89.82,47.32
2024-03-06,Mechanical Keyboard,Electronics,North,3,90.74,272.22,140.72
2024-03-06,Water Bottle,Home & Kitchen,West,8,21.71,173.68,102.62
2024-03-06,Notebook Set,Stationery,Central,8,7.52,60.16,36.07
2024-03-07,Office Chair,Furniture,Central,5,218.39,1091.95,670.05
2024-03-07,Desk Lamp,Furniture,North,8,83.22,665.76,447.3
2024-03-07,Standing Desk,Furniture,West,2,236.92,473.84,299.82
